problem_id,bkt_slip,bkt_guess
2HBY9O1R5M,0.15,0.25
K5W2ZOH8V,0.1,0.25
1A9XKNR7VH,0.15,0.25
1O0Y95JPDP,0.2,0.0
KKV6GGYQ6,0.1,0.0
2GT1XNP9BS,0.2,0.0
PZN69BXEH,0.2,0.0
1ZM0088ZXH,0.2,0.0
1GUVRF9U6C,0.1,0.0
ROQS4X7BB,0.1,0.0
2DV420ILDP,0.2,0.0
VHZMG1MQ2,0.1,0.0
12YC7L8VDC,0.15,0.0
24ZV1CS5Q6,0.2,0.0
H72SZU9HF,0.2,0.0
17HYY84U2V,0.15,0.0
1I1HK4WFRZ,0.15,0.0
DXT88N1AO,0.15,0.0
1JCPFGDG02,0.15,0.0
1E2L80PTHW,0.1,0.0
E9SB324TQ,0.1,0.0
8C3ICG0IB,0.1,0.0
2IQT3HODZ6,0.1,0.0
QNSG1NDRG,0.2,0.0
2GOE6XYGP7,0.1,0.0
15IMA8TPRH,0.15,0.0
ZFHEWUH2B,0.1,0.0
23BFC6JZ0T,0.2,0.0
ZRCON2LZG,0.15,0.0
25A9GL6RRW,0.1,0.0
1WO11SFPOM,0.2,0.0
1254ZVLXDS,0.15,0.0
19QP0H2TYD,0.15,0.0
1WFCDFQSKS,0.1,0.0
1HRW09TO8V,0.15,0.0
2EPCKML2V9,0.2,0.0
2E21CU36EM,0.2,0.0
CWVU78PN8,0.15,0.0
OG6M603QG,0.2,0.0
1JSJ8CRSUZ,0.15,0.0
2RLSUKHF82,0.2,0.0
1GPJ7U699B,0.1,0.0
OURQ21GZG,0.2,0.0
2CTPLILM2L,0.1,0.0
13Y2JOVM8Y,0.2,0.0
6E3WH1BRF,0.15,0.0
1DEY87EZAN,0.1,0.0
2NLAQ84C31,0.1,0.0
XOO2H7650,0.15,0.0
1BJFK7IAXW,0.1,0.0
2I8BW366UM,0.2,0.0
1L0CWRSU4F,0.2,0.0
2IP3FQ2JVG,0.1,0.0
2CYA4ARLXI,0.2,0.0
1LFIQ8IA27,0.2,0.0
T6W6YR0NS,0.15,0.0
4YA826XY2,0.15,0.0
BL0K0JAH9,0.1,0.0
EJMOD8UX2,0.2,0.0
24U7NHPJ2V,0.2,0.0
Z6I8V98VC,0.2,0.0
26VL9X6L4O,0.2,0.0
3BIQ7WHOT,0.2,0.0
D0OCH20N5,0.15,0.0
HQGIN4HXC,0.2,0.0
YYCCM52W9,0.2,0.0
2LK89CUO55,0.15,0.0
157K84HFAW,0.15,0.0
18FK3J11HI,0.1,0.0
2NKFGCGG9J,0.15,0.0
DPRS0YEAC,0.2,0.0
1WC36KEYKI,0.1,0.0
2G5YHB2AML,0.15,0.0
1RSYY1WZC,0.2,0.25
2BKRWMPXRM,0.1,0.25
VP4QH7QI,0.05,0.25
1G6CAVXDZP,0.05,0.0
F13WTZQIO,0.05,0.0
1YEU0LM6BE,0.05,0.0
2QIF74DN7I,0.05,0.0
EYE4CGCP7,0.15,0.0
Y124J3NXD,0.05,0.0
2J065LHPRL,0.2,0.0
TP2SRQRZ4,0.05,0.0
21VUTZXWKN,0.1,0.0
116HC59AQ9,0.15,0.0
1SVV0ZIIFL,0.1,0.0
1M2TJXE5VI,0.1,0.0
FRUZGUSVV,0.1,0.0
1730IJK4H2,0.15,0.0
1VNE4VJ926,0.2,0.0
2IDW1O1T9X,0.1,0.0
TQU9CZDTH,0.1,0.0
ETZG2XZCH,0.1,0.0
1QPX07AM6N,0.1,0.0
1W7XOKXIN8,0.1,0.0
1Z3EXFSMF3,0.15,0.0
2LE2IK4LTN,0.2,0.0
17MZJR4QTT,0.2,0.0
2LAHPMPMI7,0.1,0.0
2O71R0RU1P,0.15,0.25
2EM3OIVCYB,0.1,0.25
G7N88E5QY,0.2,0.0
GVAB945WY,0.1,0.0
28OXGAEOFU,0.1,0.0
TROHZQGXH,0.2,0.0
2JNJM4DYUJ,0.2,0.0
1YZ6MAPDD7,0.1,0.0
1DPTU5V6PM,0.1,0.0
28EWT76GQQ,0.15,0.0
2B5FZJ1T2E,0.1,0.0
2KBCFN3YY3,0.1,0.0
1TOD4Q9T2B,0.2,0.0
2L8X3LRX2P,0.15,0.0
1MBY5WJEVA,0.2,0.0
E9DRZEHC6,0.15,0.25
2NTN11LN9X,0.1,0.25
1W7ZAFPIHK,0.15,0.25
1I0NML4GPR,0.1,0.25
6JRVQ0QXC,0.2,0.25
2FB5ORVMBX,0.1,0.0
19SZ64Y2MN,0.15,0.0
ZBUYGTD75,0.15,0.0
1LJ7Y7NC8M,0.2,0.0
KSN539MHI,0.2,0.0
1UICP0ZCG1,0.2,0.0
18GRZCO4V6,0.1,0.0
Q2VX7BHPJ,0.1,0.0
CG2ARXRME,0.2,0.0
TRKGO9E05,0.1,0.0
1GS3W3V0BH,0.1,0.25
2723HW0YEB,0.15,0.25
9VSY825T8,0.15,0.25
1931X80TDG,0.1,0.0
1OGARC4LGS,0.15,0.0
1AJRKLSZ8J,0.15,0.25
2H74AEFJHZ,0.1,0.25
1SNYJSZL69,0.2,0.25
255GM4AKJI,0.1,0.0
90GW8XIYG,0.1,0.0
165BTP9UZ9,0.1,0.0
FVS833XS3,0.1,0.0
RY7O10IQ3,0.15,0.0
1FOMQ4DIA2,0.1,0.0
J49388B0J,0.15,0.0
1IXVC75RON,0.15,0.0
1GT38ZM20L,0.15,0.0
1F15YF1HWK,0.2,0.0
GYY6PPSKT,0.1,0.25
DUUYQM621,0.2,0.0
26E29YT5DB,0.2,0.0
1J7NUWONE,0.15,0.0
1CDJNT96JI,0.15,0.0
2CAS0HUMAE,0.15,0.0
2M91Q24ZTH,0.2,0.0
2R8R9XQG6R,0.1,0.0
TFG6GX6DK,0.15,0.1
1L68EHN3T,0.15,0.0
1DB8I4Y423,0.15,0.0
10L4UELYIH,0.2,0.0
WD38NC3F9,0.2,0.0
XD43G0XY,0.2,0.0
4NVVUNKLQ,0.2,0.0
1QBRBZ4ES6,0.1,0.0
2ALKKR6QZQ,0.2,0.0
2RGATLR9N4,0.1,0.0
1ULFOLFZ6U,0.2,0.0
1ODL9NJFGE,0.2,0.0
1K98QMWCFH,0.2,0.0
2DPHRUMA8S,0.15,0.0
T4E6ZA4YR,0.1,0.0
1LSS7HZJ25,0.2,0.0
P16J8FUBV,0.15,0.0
1OVFH8BC9N,0.2,0.0
TUESEES2X,0.1,0.0
2A5TM80U9I,0.15,0.0
28OSRG8SZV,0.2,0.0
1MACM73BSJ,0.1,0.0
1TLP2I92PP,0.15,0.0
16DM0YO4KH,0.15,0.0
YEIXKPJQ3,0.15,0.0
2FBVKLE5RG,0.2,0.0
2HWFDXQYTQ,0.2,0.0
1N98EXSTLN,0.1,0.0
10SIC1TV7M,0.15,0.0
1R6LT3JF8S,0.2,0.0
U06MKPPW9,0.15,0.0
UA4GZH9NW,0.15,0.0
GSYGI74ZK,0.1,0.0
107E8IPXYV,0.2,0.0
1VJPWQ902D,0.1,0.0
GUS7YRS28,0.15,0.0
109TRRSSS1,0.1,0.25
Y6196GAOI,0.2,0.25
28JQ9TPO0G,0.1,0.25
2MZT7PQNF6,0.1,0.25
2PE4PVR152,0.2,0.25
K30134K9L,0.1,0.25
496RC260J,0.1,0.1
IPSHJLP0D,0.1,0.0
1Q51MI3K2E,0.2,0.0
TT6M89U0M,0.1,0.0
C7H42IMBE,0.2,0.0
1K2CHCYIFI,0.1,0.25
I1PX9A8BK,0.1,0.25
S9DI9REEN,0.1,0.25
1TXEA03YTD,0.15,0.25
WLADGHJJC,0.1,0.0
2A1HX4THAE,0.1,0.0
1GWQY7AUOX,0.1,0.0
105G085L60,0.15,0.0
3OO98L11F,0.1,0.0
1378VHTPZ6,0.2,0.0
12Y0Y9ABWM,0.1,0.0
28E6B4DJBA,0.2,0.0
2BI5C0URJF,0.1,0.0
2ENOYCWKL,0.15,0.0
15TO8G3654,0.15,0.25
7SKN9G07H,0.15,0.25
36OAZCJ09,0.1,0.25
Y1UC9T5IG,0.1,0.0
1FT4IT0TMI,0.15,0.0
1LLQ9KMI9G,0.15,0.0
2FVHDEUVOE,0.1,0.0
1KN8FU3V3T,0.05,0.0
2G9SQ1XKKP,0.1,0.0
205L7PAU0K,0.05,0.0
S7C86Z856,0.1,0.0
22XBXLDHE1,0.15,0.0
39J02C0P8,0.15,0.0
17QSC9GD11,0.1,0.0
1ZFIKCRTO8,0.15,0.0
1CWJHO0R03,0.1,0.0
17C6US91QH,0.05,0.0
VIDZ9DS0Q,0.1,0.0
1NQ2B32YO9,0.05,0.0
316KDRRKK,0.15,0.0
1OIYJYIHSP,0.15,0.0
RYZY6C7SR,0.05,0.25
1GE9ENTEV1,0.1,0.0
2G64767OMT,0.1,0.0
2Q7NKAQFD3,0.1,0.25
1DY9QOOGN6,0.05,0.25
2HYFRSSV35,0.1,0.25
1KKH4S52X9,0.15,0.0
VLP8C79QY,0.1,0.0
IQBKVFOK1,0.15,0.0
22D04I3Z1K,0.1,0.0
FDHQ5ZTWC,0.2,0.25
2FG4SS7XNN,0.2,0.25
P8WI4MCQ1,0.15,0.25
21S552PSFJ,0.15,0.25
2L5LJREORW,0.1,0.25
1CZMG2YRTE,0.15,0.25
1KQT4760FG,0.15,0.0
24OT4QO2PB,0.15,0.0
6HEXL572K,0.1,0.0
1O31G0SKO8,0.1,0.0
1587LBUXA7,0.1,0.0
1ZGX0GC4IE,0.2,0.0
293JD7G5RB,0.05,0.0
ZPM36PAUC,0.05,0.0
21X7AEBX2H,0.05,0.0
AT77904NY,0.1,0.0
15KYN9QWWD,0.05,0.0
CQLLC3GOA,0.05,0.0
442W4Q7T7,0.05,0.0
TGP2XWQRD,0.1,0.0
2QMFRN37AO,0.15,0.0
28DSIKIJBG,0.15,0.0
PC83E6NL1,0.15,0.0
W1M573ZZE,0.2,0.0
2BBCK54CG9,0.15,0.0
29YG917Z7Q,0.1,0.0
28ASQC4I9Q,0.15,0.0
1YO9Q0LHQ7,0.1,0.0
IWSFVQGF6,0.15,0.0
1MXZ3I55D5,0.15,0.0
2L04DZ2E8O,0.15,0.0
2E8V3NNH3D,0.1,0.0
1Z9Z67ANU6,0.1,0.0
106H1K9HSZ,0.2,0.0
V0YLN653N,0.1,0.0
1XK7Q7VZGX,0.2,0.0
18ZJYEM16Z,0.2,0.0
1DNWRIKDKA,0.05,0.0
1FHFOKIAOC,0.1,0.0
17C1VUMOEP,0.05,0.0
2JBRI0LPJI,0.05,0.0
197EHT4I09,0.1,0.0
2E55T3K09C,0.05,0.0
A2DFK05JP,0.05,0.25
1DAQDM56XR,0.1,0.0
14LPD8PM84,0.1,0.0
2NIYNOCE6A,0.2,0.0
TCBCKWKJW,0.05,0.0
2AYCCTKCGU,0.2,0.0
2MBBDU8L9B,0.05,0.0
123GRYOZYX,0.05,0.0
2PRL29ZL4V,0.15,0.0
9UPIPQYHB,0.15,0.0
ZR21T8SW2,0.1,0.0
SWUVTQF78,0.15,0.0
26A63F7WFY,0.15,0.0
160MRXZIYW,0.15,0.0
NC8ISBPPY,0.2,0.0
1IXIH8RWOZ,0.05,0.0
1NOKCWYP8T,0.2,0.0
H2S2JNWP9,0.15,0.0
AFH3OS6VG,0.1,0.0
EWLDZYQKK,0.2,0.1
17861BQG9N,0.15,0.1
TK714Y6FZ,0.2,0.1
299TJSXD3B,0.05,0.0
2C0DPWTRUM,0.05,0.0
13WDGIRGFJ,0.05,0.0
MZV5DQZRV,0.05,0.0
CLKLWI6JZ,0.1,0.1
2107SC4JJT,0.05,0.0
25VQX3P1PE,0.15,0.1
R9NL4RSTB,0.05,0.0
29LUJGNAKQ,0.1,0.1
K1BCP91GP,0.05,0.0
FDVE7NW9,0.05,0.1
1YTXVL7XEU,0.05,0.0
1XXGIJO5CM,0.05,0.0
1OVECTX5PM,0.05,0.0
XI1AE42D2,0.05,0.0
21HQ14EPKY,0.1,0.0
199P82W16V,0.2,0.1
2RCBFBRI9N,0.15,0.1
YXHEW9NX,0.15,0.1
1VC2DE0ZCS,0.15,0.1
PKTZKC7CF,0.15,0.1
3NY4TG1G7,0.15,0.25
1YETEFVDMO,0.05,0.25
1P22FW82T2,0.1,0.25
1DGRF8IPX9,0.05,0.25
18DJ6R4GUC,0.2,0.1
1RS0TAB8PI,0.1,0.25
LZ1D6MFGQ,0.2,0.1
KUSP9840M,0.05,0.0
142GTNGKN7,0.1,0.0
260D5SE6P3,0.2,0.0
83AJN269A,0.2,0.0
B2PTQ6N90,0.15,0.0
1D3XTFB0SH,0.1,0.0
27SSDJB0PZ,0.1,0.0
XU01OV4ZS,0.1,0.0
2QJJ4HJ6UH,0.1,0.0
2CS4B4LNS6,0.05,0.25
2HBRUFI36X,0.05,0.0
BQ2FPW42I,0.15,0.1
1L5FN24LOL,0.1,0.25
16ZF4L7EIA,0.2,0.1
2KVTRL1IRE,0.05,0.0
2DR0L821EJ,0.15,0.0
2QDYLDHQFS,0.2,0.0
PKCTTEBEM,0.2,0.0
1S5N1NSATL,0.15,0.0
E3WGFRIYB,0.15,0.0
6AN052EEV,0.15,0.0
6FWFR0MW9,0.15,0.0
V5417U8F2,0.15,0.0
OGU8E3N2N,0.05,0.25
907T6NQUY,0.15,0.0
NBD66UO8M,0.1,0.25
CJZMALYQA,0.1,0.0
2934R3GZ65,0.15,0.25
8DD6ZSJ2Y,0.1,0.0
1LUSLQU5KV,0.2,0.1
2HSTEJ1RDV,0.2,0.0
K7X48WW4D,0.2,0.0
125PE8REE,0.15,0.0
2OBPZLK5FQ,0.15,0.25
39ZZUXN6C,0.2,0.1
1BSM3FTZF0,0.2,0.0
2P5BO1BZ99,0.1,0.0
8AIJYH1UI,0.1,0.0
2AM0VX7YXF,0.1,0.0
28QMT70FAE,0.05,0.0
1R4ZSKA3QR,0.15,0.0
OHVKQZN8X,0.1,0.0
1UFX07LZMT,0.05,0.25
GDGATRPRE,0.1,0.0
2M9ERPZHZ9,0.2,0.1
282J3LIEIN,0.1,0.25
2JMEMUX56F,0.1,0.25
2ECR10I8C3,0.05,0.25
2OK1R9A1HR,0.15,0.25
23I5ZJN5RB,0.1,0.25
11ASU15F5N,0.15,0.25
2FKB730JY5,0.1,0.25
QEVWIB4O1,0.05,0.25
FT4W9GHW,0.1,0.25
1ZQ5KW3ODQ,0.2,0.0
GH8XEF9A,0.2,0.0
193SRN0TY6,0.15,0.25
XXKDAP6OA,0.05,0.1
2OJBLUGXWF,0.1,0.25
1BBIJ3YTX6,0.1,0.25
DRF1SBTPG,0.15,0.0
2MIWXSUVO5,0.15,0.0
1SWJU6Z0NM,0.2,0.0
IXK6F0T09,0.15,0.0
X6JJL6A8M,0.1,0.25
10WCHIXKS4,0.1,0.25
1JF8E8PP3,0.1,0.25
YU3P808WB,0.1,0.25
1GC8A2KGC,0.15,0.25
18QKLGP0UB,0.1,0.25
1IIOISVOAQ,0.1,0.25
MOBVK9BRZ,0.15,0.0
2BPXELTHM0,0.15,0.0
1S9QCI6MEB,0.1,0.25
2JIOIHQKR2,0.1,0.25
10N7EZW5C3,0.1,0.25
1P3366GG4X,0.1,0.0
DHQ237GZM,0.1,0.0
EPLWO9UIA,0.15,0.0
6O3K0M215,0.2,0.0
1PODEXVWDV,0.15,0.0
2QAN6DQMMC,0.2,0.0
1B83J1EFGL,0.15,0.0
20BV7MS82R,0.15,0.0
1T6R2YR7KN,0.15,0.0
LLQ99IGM0,0.1,0.0
CPAYWNDLX,0.05,0.0
1H9N2B1MKF,0.05,0.0
14WJV1WRL4,0.05,0.0
3X8KGSQVF,0.1,0.0
2KCMQBBR3A,0.05,0.0
1VQAKUPZZF,0.1,0.0
2EPD0S4F2K,0.15,0.0
2GUXXSC65H,0.15,0.1
17ASOTAJ6O,0.1,0.0
K7SXQAVMT,0.15,0.0
1F0NG746YK,0.1,0.0
6NKJL2OKR,0.2,0.25
2HXGTD8OC4,0.2,0.1
VED4C8Z64,0.1,0.0
26W0Q5JAOH,0.15,0.0
LP9UOBPXN,0.2,0.25
21UX49KARV,0.2,0.25
9CI9BF30S,0.15,0.25
TTJC38QF5,0.2,0.0
2NYN5OWH4X,0.15,0.0
1MCFYXZZW1,0.1,0.0
2N2SA2LK6E,0.15,0.0
Y1FM3FTSD,0.15,0.0
1W59ZBT9J6,0.05,0.25
P1TPSHMLJ,0.15,0.0
2BFVKT5MJ6,0.1,0.0
17HMFMSPNO,0.1,0.25
B76BDFIBG,0.15,0.0
RX7WM3MXR,0.15,0.0
7FHE38A9W,0.1,0.0
10D8NC1701,0.05,0.0
1ZX91CBVAT,0.1,0.0
1W0T8N4U85,0.15,0.0
2A08DN2I24,0.1,0.0
2GAJYONVKN,0.15,0.0
1VG6YDPGR9,0.15,0.25
E9KY2RT09,0.1,0.0
NYWPZ2KJ2,0.1,0.25
2C0G5OSD9F,0.05,0.25
1Y5SZ04WUG,0.05,0.25
R82UWJYSQ,0.1,0.25
2NTC7R54BC,0.1,0.25
NGS07ADTD,0.05,0.0
V8FRUP47W,0.1,0.0
PST5RUR69,0.1,0.0
OV4R9P3HA,0.1,0.25
1RAGGI7IER,0.1,0.0
1ZEJE7YVLX,0.1,0.0
DMPC6B6M1,0.1,0.0
1MJ689YB5N,0.1,0.0
2R6ROYCE62,0.15,0.0
2R8LPL7HJC,0.1,0.0
KU4UZ5EYP,0.1,0.0
14X1X3EMDL,0.05,0.25
1TB7ZHR2NH,0.2,0.0
1EQ476P0G7,0.05,0.25
1T65ED9LCV,0.1,0.25
15NU5XCF8Z,0.1,0.25
JKS1WNQ1W,0.1,0.0
GH1E2SF6D,0.1,0.25
1DQE8AE3T3,0.05,0.25
1XHWB56P5F,0.1,0.1
C92B47RQ6,0.15,0.1
8QFE1DI20,0.1,0.1
13E8HA5SKY,0.1,0.0
DQI67AVQ6,0.1,0.0
16F15KV4M4,0.1,0.0
1B9LIDTLXH,0.05,0.25
29R58HKPDZ,0.1,0.0
LO4VJYQU8,0.05,0.0
XNOJVCR62,0.1,0.1
24HDOQUV01,0.1,0.0
D9EZFPQ0E,0.05,0.0
YA4YOEASA,0.2,0.0
2NFLM9QP8Z,0.05,0.0
IKWZ2447G,0.05,0.0
U2V1BLDPB,0.05,0.0
2PK6XA2E5L,0.05,0.0
XB6YGKJOR,0.05,0.0
2QVLFRP2LP,0.05,0.0
2P1L0I7PI,0.05,0.0
70KYLSU1N,0.05,0.0
VNJZRD34W,0.05,0.0
10HR5BKVHO,0.1,0.0
1T7LRH5DO3,0.15,0.0
MSKBTLTGX,0.1,0.25
2KMJE5AIM4,0.15,0.0
1TB9JPODYC,0.15,0.0
3IA151TUM,0.1,0.0
2BQRSBXTNC,0.1,0.0
2WMDXGA7T,0.2,0.0
1U7SBK0W6W,0.2,0.0
4UAGFY2PH,0.15,0.0
AGT465WH9,0.1,0.0
K91CX7JT1,0.1,0.0
2JTG11EL5O,0.2,0.0
P6FYV3GYX,0.1,0.0
1X6DLGNCJT,0.2,0.25
2CINBC939D,0.15,0.0
3EFWUQDJI,0.2,0.0
280ZWSJOTF,0.1,0.0
B7H0P1A2Z,0.1,0.0
2Q8X6XM6DQ,0.15,0.0
TI7W1LU4Z,0.2,0.0
2G8OVBA6V4,0.1,0.0
18P8JEMNKB,0.1,0.0
KBC65M4TR,0.1,0.0
31WZT3NPU,0.1,0.0
KN9ZGA6M,0.1,0.0
IT4QFTSNF,0.15,0.0
4L7R70VUL,0.1,0.0
29YXTYTQSR,0.15,0.0
HAB1H2WYX,0.1,0.0
1ITXUL2UAX,0.1,0.0
20QPXV9ZIH,0.2,0.0
1ZLN5PE6XA,0.2,0.0
PCZ3ABEVR,0.15,0.0
67PCL5NP,0.15,0.0
24PD9I6PBA,0.1,0.0
1RQ4BYAG4G,0.1,0.0
2A3YAEZF3R,0.2,0.0
SGPOAQXW5,0.15,0.0
226LJ6PT4P,0.15,0.0
9HOHHZUO5,0.15,0.0
2483CVH12L,0.2,0.0
27ZYDSCJ5L,0.1,0.0
MGBMM6B2G,0.1,0.0
20ZT6UD1WU,0.1,0.0
25ZVVJN230,0.15,0.0
170YX28UDF,0.15,0.0
25XKG36QLC,0.15,0.0
1X6YFXK6BO,0.2,0.0
G0S2W7LA7,0.2,0.0
LNC5BB9I2,0.1,0.0
E09UQ0UAS,0.15,0.0
SKG0KFS5L,0.15,0.0
1O85T3LII8,0.2,0.0
189C4M75G6,0.2,0.0
28QKL6V3GT,0.15,0.0
2JRP0Y7I85,0.1,0.0
IKU7BBI0N,0.2,0.0
2GJLYT521A,0.2,0.0
23T740ETZA,0.1,0.0
28XFZN6I6V,0.15,0.0
5674URBLY,0.15,0.0
OPR0EZ0OZ,0.1,0.0
E4EPOA8RJ,0.2,0.0
JCSH8LCIB,0.1,0.0
28EUW4FXK7,0.1,0.0
CJGE6LI03,0.05,0.0
S0KBO06U9,0.1,0.0
26X8PH2RG7,0.05,0.0
1EUH1U9E2Y,0.05,0.0
297GWA3DEF,0.05,0.0
FYPP5KJ2O,0.05,0.0
1D11YCH7ZX,0.05,0.0
2ETGFDLHC8,0.05,0.0
1RNRTGIKEV,0.05,0.0
1Q4LW38LJW,0.05,0.0
2ME5LPRSBC,0.05,0.0
1WC2NT4SXX,0.05,0.0
74R42K6MQ,0.05,0.0
17CRJ0KAVU,0.1,0.0
6G1W4UL5H,0.2,0.0
190QFKIXWJ,0.15,0.0
119NHWCE22,0.1,0.0
83IVHPC7V,0.1,0.0
2RPDQZHF68,0.2,0.0
254TNO67EN,0.15,0.0
1BHD9BIWTT,0.1,0.0
1D1Z0SJHB3,0.2,0.0
2P6SW8CIDV,0.15,0.0
CHCJ0OSZ4,0.15,0.0
2269GDKFN4,0.1,0.0
BE4YCIH29,0.1,0.0
27GB5A1I7O,0.2,0.0
2CURV69W1H,0.15,0.0
2Q99GNZUU9,0.15,0.0
DL3VC20SX,0.1,0.0
2S3J4FIZU,0.2,0.0
1AO3VE8P1M,0.15,0.0
13W05JMFA,0.1,0.0
14EY025W5K,0.2,0.0
6A3ET63D5,0.2,0.0
BKBX94WZK,0.2,0.0
1V1GY2KF73,0.1,0.25
1I7V9AEPGD,0.2,0.0
2G2JJ6PNIP,0.1,0.0
1HKCLE95BT,0.15,0.25
Q0B93OXBZ,0.2,0.0
8M35JT482,0.15,0.0
1QWM29JPPY,0.2,0.0
1ZUN0KQCJ1,0.15,0.0
1LSQC0YF1Z,0.1,0.1
1OJAP0P7IH,0.2,0.0
6H1PHIY5G,0.15,0.0
XLGRMS5C6,0.15,0.0
29YSONFKDV,0.1,0.0
2L2CRX5P0W,0.1,0.0
1IZFHJ8UVC,0.1,0.1
475W2UE1L,0.1,0.0
TRA797LM6,0.2,0.25
DE0XL1J1R,0.15,0.25
155EWFQTQM,0.1,0.25
1PA69TSF6P,0.1,0.25
10HHAI1B7B,0.2,0.0
10F5KP480F,0.15,0.0
149JFFWC7V,0.2,0.0
10PGSPV635,0.1,0.0
L0HLUHPOH,0.15,0.0
D47E1B6NU,0.1,0.0
1LVOD088AD,0.1,0.25
WMSG7KULJ,0.05,0.0
1V7VU8ZP2L,0.05,0.0
1WQVLLGN4N,0.05,0.0
1OJ8IIUIKE,0.05,0.0
10O78XHKYU,0.05,0.25
WILHV8EZR,0.1,0.0
1NFEF7BU8Z,0.1,0.0
2BZ5QUVO3H,0.1,0.0
25D0HUJ8DO,0.1,0.0
RA4DXX5GA,0.2,0.0
2I2SLO60X4,0.1,0.0
2I6TR4D4CF,0.2,0.0
1N3J4RVNH,0.2,0.0
1PSV0CYWR,0.2,0.0
1N9JNPRRW8,0.15,0.25
Z9RWXV0K4,0.15,0.0
1RESTPVRF8,0.15,0.0
1TQS57SL2N,0.1,0.0
16MK3CH5GJ,0.1,0.0
3395KB4X6,0.1,0.1
2JX91QZG8K,0.1,0.25
E8PDUTH6,0.05,0.25
2OV51LFWUD,0.05,0.25
2O0EDP6DHZ,0.1,0.0
1VVFRUVWRB,0.1,0.25
2H3OYC538Y,0.15,0.25
2393L6715R,0.15,0.25
WFTV7UO5J,0.15,0.25
2M2C28B7C9,0.05,0.25
K9F5WGPUU,0.2,0.0
7CMUYLPQA,0.2,0.0
1ZF1IF2CFK,0.1,0.0
QW0YIY761,0.15,0.0
50DOMSNMP,0.2,0.0
23UNTKEYUC,0.2,0.0
12VW4K5J6,0.1,0.0
D9IL4DNAY,0.2,0.0
10U2EFIS2X,0.2,0.0
24ASM50GSP,0.2,0.0
1T9XKRBJQ7,0.1,0.0
29AWOG9VR2,0.1,0.0
BWALL5YE1,0.1,0.0
1PL2GFDSPW,0.2,0.0
6XBUET8D3,0.15,0.0
119W9UL4HV,0.15,0.0
13CCE9B3HE,0.15,0.0
1OHQH2IY62,0.2,0.0
17LZ805VIK,0.2,0.0
SBX7US241,0.2,0.0
1KHOKXLJK3,0.15,0.0
1JFGQ15LAJ,0.1,0.0
78BRBPJ9Z,0.1,0.0
S50MDUI36,0.1,0.0
1KQ2ZY71SX,0.2,0.0
TD08Q8GM8,0.2,0.0
193P0GUX33,0.2,0.0
97KGYBJ2Z,0.2,0.0
1HBWCH8DH3,0.1,0.0
3Z1Y2MQ2X,0.15,0.0
2IYAGKFFL9,0.15,0.0
1BR2XAM3BC,0.1,0.0
4B34DBXOD,0.1,0.0
2B7NEPRZ8H,0.2,0.0
108Q1X8G4I,0.1,0.0
WJUN3DTPP,0.15,0.0
GSTH8QJLK,0.15,0.0
J9P2Q9KO5,0.15,0.0
5I4099WJW,0.15,0.0
1LJPQ1BNCW,0.2,0.0
1KGY72KJOO,0.1,0.0
1ER1IFC68I,0.2,0.0
2MOLH5JF3N,0.15,0.0
2OZHF8Y7NI,0.15,0.0
MSOTETDZ9,0.1,0.0
FUPTMWN11,0.1,0.0
W1K6HTJTF,0.1,0.0
NRGLM48IJ,0.15,0.0
2GOV7TJYPG,0.2,0.0
1QAS8LOBPL,0.2,0.0
2MV6XXMEY5,0.1,0.0
2HARKNT3SX,0.15,0.0
14Q5T58EJE,0.1,0.0
W1I3TNSIH,0.15,0.0
3N43JCHOJ,0.2,0.0
1WOOGDRZ4L,0.2,0.0
1QPTYE4JZ3,0.1,0.0
2P6ISD9RBF,0.2,0.0
1ADE56BUA4,0.15,0.0
1JG0LD9SHD,0.15,0.0
2P47BB805N,0.15,0.0
27ANXQJRNF,0.2,0.0
EBKKBT2A8,0.2,0.0
THB4SNUUK,0.1,0.0
1PO1WVR8I2,0.2,0.0
GO1F56UGU,0.15,0.0
294DZR411A,0.1,0.0
1UGAP1WNC5,0.1,0.0
WDQYASQCF,0.2,0.0
117W9WXDFX,0.15,0.0
10QGQT4FSA,0.1,0.0
1X6QXCY791,0.15,0.0
1FOOC0SKP5,0.1,0.0
1ICU95KXF4,0.15,0.0
PNTR74FTI,0.1,0.0
1Y6PPOW6V3,0.1,0.0
1JG085YNK,0.2,0.0
1SYCUV5HLO,0.2,0.0
1BY7TY43VM,0.2,0.0
UD6UQ41KJ,0.2,0.0
2OWTFTLQYO,0.1,0.0
27KFKYK8A3,0.15,0.0
M0I12TAAJ,0.1,0.0
132UTK8JOS,0.2,0.0
1FOSON168O,0.1,0.0
E6CJOCGQY,0.15,0.0
1G1IRR0L4I,0.2,0.0
1MXFDP0RCY,0.2,0.0
2531Y8FNC5,0.1,0.0
281NXXPTGZ,0.15,0.0
J98MCDODT,0.2,0.0
1GMBZYX60,0.15,0.0
1PR9G0J30J,0.1,0.0
1RSH6W32MC,0.15,0.0
233D1CMZX,0.1,0.0
DR2M3W0ZS,0.2,0.0
1L3XTE9MO6,0.1,0.0
2BC8O7I2UM,0.15,0.0
1HZBXJ13FZ,0.2,0.0
O5SDGY4KI,0.15,0.0
GG3MAFEDS,0.1,0.0
1I4DYJY1SP,0.15,0.0
GSII4H581,0.1,0.0
2LX2OYZ1U0,0.15,0.0
1GGVOKR35G,0.2,0.0
